distance,destination_dict,source_dict,name_dict,cab_type_dict,price
1.61,5,10,0,1,18.5
2.66,10,3,1,1,33.0
2.66,10,3,9,1,9.0
2.66,10,3,10,1,10.5
1.24,11,6,5,0,7.0
1.24,11,6,7,0,5.0
2.35,5,0,11,1,14.0
2.35,5,0,0,1,21.5
2.35,5,0,9,1,9.0
2.35,5,0,10,1,9.5
2.5,9,1,4,0,27.5
0.92,7,6,1,1,27.5
0.92,7,6,0,1,15.0
1.16,10,5,9,1,8.0
1.16,10,5,10,1,8.5
1.16,10,5,11,1,12.5
1.16,10,5,1,1,27.5
1.16,10,5,0,1,16.0
1.16,10,5,12,1,8.5
0.56,5,7,0,1,15.5
0.56,5,7,9,1,5.5
0.56,5,7,1,1,27.0
0.56,5,7,11,1,9.5
1.04,4,6,9,1,9.5
1.04,4,6,11,1,13.0
1.04,4,6,12,1,9.5
1.04,4,6,1,1,27.0
1.04,4,6,0,1,16.5
1.04,4,6,10,1,9.5
1.06,8,0,3,0,22.5
1.06,8,0,4,0,38.0
1.06,8,0,2,0,19.5
1.97,8,1,10,1,9.5
1.97,8,1,12,1,9.5
1.97,8,1,0,1,19.5
1.97,8,1,1,1,29.5
2.85,11,3,2,0,19.5
3.15,8,11,11,1,19.5
3.15,8,11,10,1,12.0
3.15,8,11,0,1,25.0
3.15,8,11,1,1,32.5
3.15,8,11,12,1,12.0
3.15,8,11,9,1,10.0
0.75,5,11,7,0,3.5
0.75,5,11,6,0,11.0
0.75,5,11,4,0,26.0
0.75,5,11,2,0,13.5
3.04,11,2,9,1,7.5
3.04,11,2,0,1,22.0
3.04,11,2,11,1,16.5
3.02,6,0,2,0,26.0
3.02,6,0,7,0,9.0
2.71,3,10,12,1,9.5
2.71,3,10,1,1,28.0
2.71,3,10,0,1,21.0
2.71,3,10,10,1,9.5
1.09,10,9,3,0,19.5
2.88,2,11,4,0,32.5
2.88,2,11,2,0,19.5
2.88,2,11,7,0,7.0
2.88,2,11,6,0,16.5
2.4,8,1,5,0,9.0
0.99,4,5,7,0,5.0
0.99,4,5,6,0,10.5
0.99,4,5,4,0,27.5
0.99,4,5,3,0,16.5
1.4,9,1,12,1,16.0
1.1,8,0,11,1,10.5
1.1,8,0,12,1,7.0
1.1,8,0,9,1,7.5
1.11,11,6,1,1,26.0
1.11,11,6,11,1,11.5
1.11,11,6,9,1,7.5
0.55,9,10,11,1,11.5
0.55,9,10,12,1,8.5
0.55,9,10,0,1,15.5
1.13,4,6,6,0,13.5
1.13,4,6,3,0,19.5
1.13,4,6,4,0,26.0
1.13,4,6,5,0,7.0
1.13,4,6,2,0,13.5
1.16,10,5,10,1,10.5
1.16,10,5,0,1,18.0
1.16,10,5,11,1,14.0
0.39,9,4,0,1,16.0
0.39,9,4,1,1,26.5
0.39,9,4,11,1,10.5
0.39,9,4,12,1,7.0
2.3,0,5,10,1,9.5
2.3,0,5,11,1,16.0
2.3,0,5,1,1,30.5
2.3,0,5,12,1,9.5
2.27,2,1,1,1,27.5
2.27,2,1,9,1,8.5
2.84,6,0,1,1,39.5
2.84,6,0,0,1,28.5
2.84,6,0,11,1,51.5
1.39,1,5,3,0,16.5
2.62,2,10,12,1,9.5
2.62,2,10,10,1,9.5
2.62,2,10,0,1,20.5
2.62,2,10,11,1,16.0
0.96,1,5,6,0,10.5
0.96,1,5,7,0,5.0
1.54,10,6,6,0,16.5
1.54,10,6,4,0,32.5
1.54,10,6,5,0,10.5
1.54,10,6,3,0,22.5
2.99,8,11,6,0,16.5
2.34,2,1,2,0,16.5
2.34,2,1,7,0,7.0
2.34,2,1,6,0,16.5
2.34,2,1,4,0,32.5
2.34,2,1,3,0,22.5
3.17,2,10,7,0,5.0
3.17,2,10,4,0,34.0
3.13,2,10,3,0,45.5
3.13,2,10,7,0,10.5
3.13,2,10,6,0,32.5
3.13,2,10,4,0,65.0
3.13,2,10,5,0,16.5
3.13,2,10,2,0,38.5
1.81,5,10,7,0,7.0
1.81,5,10,4,0,30.0
3.39,8,4,6,0,19.5
3.39,8,4,2,0,22.5
3.39,8,4,7,0,5.0
3.39,8,4,4,0,38.0
3.39,8,4,3,0,30.0
3.39,8,4,5,0,11.0
2.61,1,8,9,1,8.5
2.61,1,8,12,1,9.5
2.61,1,8,11,1,15.0
2.61,1,8,1,1,29.5
2.61,1,8,0,1,21.5
2.61,1,8,10,1,9.5
4.79,2,10,2,0,27.5
4.79,2,10,4,0,45.5
0.49,7,5,11,1,9.5
0.49,7,5,1,1,26.5
0.49,7,5,10,1,7.0
3.08,8,11,12,1,12.5
3.08,8,11,0,1,25.0
4.4,4,3,11,1,21.5
4.4,4,3,10,1,12.5
4.4,4,3,9,1,10.0
4.4,4,3,12,1,12.5
4.4,4,3,0,1,25.0
3.39,7,2,11,1,21.5
3.39,7,2,0,1,31.5
3.39,7,2,1,1,39.5
3.39,7,2,12,1,13.0
2.41,1,8,4,0,32.5
1.3,10,9,0,1,16.0
1.3,10,9,12,1,8.5
1.3,10,9,10,1,8.5
1.69,9,11,3,0,22.5
2.12,8,10,2,0,19.5
2.12,8,10,7,0,7.0
1.97,8,1,11,1,14.0
1.97,8,1,12,1,9.5
1.97,8,1,1,1,28.5
1.97,8,1,9,1,8.5
2.55,0,5,3,0,22.5
2.55,0,5,4,0,32.5
2.55,0,5,7,0,7.0
2.55,0,5,5,0,10.5
2.03,9,7,4,0,32.5
1.03,7,6,10,1,6.0
1.03,7,6,11,1,11.5
1.03,7,6,12,1,6.0
1.03,7,6,9,1,6.5
1.72,5,10,5,0,9.0
1.72,5,10,3,0,19.5
1.72,5,10,2,0,16.5
1.72,5,10,4,0,27.5
1.1,8,0,12,1,7.5
1.1,8,0,10,1,7.5
1.1,8,0,0,1,14.5
1.1,8,0,11,1,10.5
1.1,8,0,9,1,7.5
1.1,8,0,1,1,26.0
3.05,3,7,10,1,10.5
1.32,1,5,2,0,13.5
4.48,3,4,0,1,31.5
4.48,3,4,1,1,42.5
4.48,3,4,12,1,13.0
1.42,11,6,12,1,7.5
0.92,5,4,0,1,17.5
1.08,6,11,4,0,26.0
1.08,6,11,5,0,7.0
1.08,6,11,7,0,5.0
1.08,6,11,3,0,16.5
1.08,6,11,2,0,13.5
2.79,1,2,9,1,8.5
2.79,1,2,10,1,9.0
3.07,7,3,11,1,19.5
3.07,7,3,10,1,13.0
2.79,1,2,0,1,26.5
2.79,1,2,11,1,18.0
2.79,1,2,12,1,11.0
2.79,1,2,1,1,35.0
2.69,1,2,3,0,30.0
2.69,1,2,6,0,19.5
2.69,1,2,5,0,11.0
2.69,1,2,2,0,22.5
2.69,1,2,7,0,7.0
2.69,1,2,4,0,38.0
1.07,4,6,11,1,10.5
1.07,4,6,12,1,7.5
1.07,4,6,1,1,27.5
3.07,2,7,6,0,19.5
3.07,2,7,5,0,10.5
3.07,2,7,4,0,38.5
3.07,2,7,2,0,22.5
3.07,2,7,3,0,27.5
3.07,2,7,7,0,9.0
1.73,6,1,3,0,19.5
1.73,6,1,2,0,16.5
1.73,6,1,4,0,30.0
1.73,6,1,5,0,9.0
1.73,6,1,6,0,13.5
1.28,6,4,2,0,13.5
1.28,6,4,6,0,10.5
1.28,6,4,4,0,27.5
2.5,1,9,9,1,10.0
2.5,1,9,12,1,10.5
2.5,1,9,0,1,22.5
2.5,1,9,1,1,29.5
2.5,1,9,11,1,16.0
2.5,1,9,10,1,10.5
0.49,7,5,0,1,16.0
0.49,7,5,11,1,9.0
0.49,7,5,9,1,7.0
0.49,7,5,10,1,7.0
1.48,6,1,5,0,7.0
1.48,6,1,6,0,11.0
1.38,5,1,2,0,13.5
1.38,5,1,5,0,7.0
1.38,5,1,6,0,10.5
3.01,8,11,4,0,38.5
3.01,8,11,5,0,10.5
3.01,8,11,7,0,9.0
3.01,8,11,2,0,22.5
3.01,8,11,3,0,27.5
0.64,9,10,2,0,19.5
0.64,9,10,4,0,55.0
0.64,9,10,6,0,16.5
0.64,9,10,5,0,10.5
2.86,11,8,1,1,33.0
0.53,7,5,5,0,7.0
1.22,4,6,1,1,27.5
1.22,4,6,10,1,8.5
2.86,11,8,11,1,17.0
1.57,6,10,9,1,10.0
2.14,9,11,12,1,8.0
2.14,9,11,11,1,13.5
2.14,9,11,10,1,8.0
2.14,9,11,1,1,26.0
2.14,9,11,9,1,7.5
2.14,9,11,0,1,18.5
0.72,5,11,0,1,16.0
0.72,5,11,11,1,14.0
0.72,5,11,10,1,8.5
0.72,5,11,9,1,7.5
0.72,5,11,12,1,8.5
0.72,5,11,1,1,26.0
0.63,4,9,12,1,7.0
2.13,6,1,5,0,11.0
2.13,6,1,3,0,22.5
2.13,6,1,6,0,13.5
2.13,6,1,4,0,30.0
2.13,6,1,7,0,3.5
2.13,6,1,2,0,16.5
2.98,10,2,0,1,25.0
2.98,10,2,11,1,16.5
1.41,10,6,1,1,28.5
1.41,10,6,11,1,14.0
1.41,10,6,0,1,18.0
1.41,10,6,10,1,9.5
1.41,10,6,12,1,9.5
1.41,10,6,9,1,9.0
2.14,9,7,2,0,16.5
1.54,10,6,5,0,7.0
1.54,10,6,6,0,13.5
1.54,10,6,4,0,27.5
1.54,10,6,2,0,13.5
1.54,10,6,7,0,5.0
4.16,4,3,3,0,55.0
4.16,4,3,6,0,32.5
2.62,2,10,10,1,9.5
2.62,2,10,12,1,9.5
3.05,3,7,12,1,10.5
3.05,3,7,9,1,10.0
6.26,9,0,0,1,27.5
6.26,9,0,9,1,12.0
3.08,8,11,7,0,7.0
3.08,8,11,6,0,16.5
3.08,8,11,4,0,32.5
3.08,8,11,5,0,10.5
3.08,8,11,3,0,27.5
1.14,4,6,4,0,27.5
1.08,6,7,6,0,11.0
1.49,9,1,12,1,9.0
1.49,9,1,10,1,9.0
1.49,9,1,0,1,20.5
0.73,5,11,10,1,7.0
1.64,0,8,1,1,26.5
1.64,0,8,11,1,12.5
1.64,0,8,9,1,6.5
1.23,10,5,3,0,16.5
1.23,10,5,4,0,27.5
1.5,0,3,1,1,27.0
1.5,0,3,10,1,8.0
1.5,0,3,11,1,13.5
1.5,0,3,9,1,7.5
1.5,0,3,12,1,8.0
2.31,5,0,3,0,22.5
2.31,5,0,2,0,19.5
2.31,5,0,5,0,9.0
1.91,10,8,11,1,13.5
2.27,2,1,12,1,8.5
2.27,2,1,0,1,20.5
2.27,2,1,10,1,8.5
2.27,2,1,9,1,8.0
0.94,6,7,10,1,7.0
0.94,6,7,11,1,10.5
0.94,6,7,1,1,27.5
2.33,6,0,10,1,9.5
1.41,2,0,1,1,26.5
1.84,6,10,2,0,16.5
1.84,6,10,3,0,22.5
1.84,6,10,6,0,16.5
1.84,6,10,5,0,9.0
1.84,6,10,4,0,30.0
3.17,8,4,2,0,26.0
1.79,1,6,1,1,26.0
1.79,1,6,9,1,8.5
1.79,1,6,12,1,8.5
1.79,1,6,10,1,8.5
1.79,1,6,0,1,19.5
1.79,1,6,11,1,14.0
0.62,11,5,12,1,6.5
0.62,11,5,9,1,5.5
0.62,11,5,10,1,6.5
0.62,11,5,11,1,10.5
0.62,11,5,1,1,27.0
4.55,4,8,0,1,33.0
1.39,3,0,3,0,16.5
1.39,3,0,7,0,5.0
0.6,9,10,4,0,26.0
0.6,9,10,5,0,7.0
0.6,9,10,3,0,16.5
0.73,5,7,3,0,16.5
1.45,3,0,2,0,13.5
1.45,3,0,4,0,27.5
1.45,3,0,7,0,5.0
1.45,3,0,5,0,7.0
1.78,1,6,6,0,13.5
0.56,5,7,11,1,9.0
1.36,5,1,7,0,5.0
1.36,5,1,5,0,7.0
1.36,5,1,6,0,13.5
1.36,5,1,2,0,13.5
1.36,5,1,4,0,27.5
1.36,5,1,3,0,16.5
1.08,6,7,9,1,6.5
1.08,6,7,10,1,7.0
1.08,6,7,11,1,10.5
2.83,11,8,3,0,22.5
2.83,11,8,4,0,30.0
2.83,11,8,6,0,16.5
3.31,8,7,4,0,38.5
3.31,8,7,6,0,16.5
3.31,8,7,7,0,7.0
3.31,8,7,2,0,22.5
3.31,8,7,3,0,27.5
3.31,8,7,5,0,10.5
0.92,7,6,12,1,7.5
0.92,7,6,0,1,15.5
0.92,7,6,10,1,7.5
3.01,2,7,10,1,11.0
3.01,2,7,0,1,24.0
3.01,2,7,9,1,10.0
3.53,0,9,12,1,12.5
3.53,0,9,1,1,35.0
3.53,0,9,11,1,20.5
3.53,0,9,0,1,28.5
2.54,8,1,7,0,3.5
2.38,7,9,9,1,8.0
2.38,7,9,12,1,9.0
2.38,7,9,10,1,9.0
2.38,7,9,11,1,15.0
3.61,0,6,10,1,12.5
3.61,0,6,12,1,12.5
3.61,0,6,0,1,31.0
3.39,7,2,9,1,9.0
1.44,2,0,10,1,8.0
1.44,2,0,11,1,12.5
1.44,2,0,0,1,16.0
1.44,2,0,12,1,8.0
1.44,2,0,1,1,23.0
3.15,3,7,6,0,19.5
3.15,3,7,3,0,26.0
1.7,10,6,9,1,10.0
1.7,10,6,11,1,15.0
1.7,10,6,10,1,9.5
4.59,4,2,2,0,27.5
4.59,4,2,5,0,13.5
4.59,4,2,4,0,45.5
4.59,4,2,6,0,22.5
4.59,4,2,7,0,9.0
1.04,4,6,1,1,26.0
1.04,4,6,0,1,16.0
1.04,4,6,11,1,12.0
1.04,4,6,12,1,8.0
3.26,7,8,6,0,19.5
3.26,7,8,2,0,22.5
1.23,6,11,11,1,12.0
1.23,6,11,10,1,7.5
0.63,4,9,0,1,15.0
0.63,4,9,9,1,5.5
2.29,3,1,10,1,9.5
2.29,3,1,0,1,19.5
2.82,2,11,4,0,34.0
2.82,2,11,2,0,19.5
2.82,2,11,5,0,11.0
2.82,2,11,6,0,16.5
2.82,2,11,3,0,26.0
1.68,11,9,7,0,5.0
1.68,11,9,6,0,13.5
2.48,9,1,1,1,29.5
2.48,9,1,0,1,19.0
1.5,7,9,12,1,9.5
1.21,6,4,10,1,9.5
1.21,6,4,11,1,16.0
1.21,6,4,1,1,26.5
1.21,6,4,9,1,9.5
1.49,0,3,6,0,10.5
1.49,0,3,2,0,13.5
1.77,7,9,4,0,30.0
1.77,7,9,6,0,13.5
1.77,7,9,7,0,5.0
1.77,7,9,3,0,19.5
1.77,7,9,5,0,9.0
1.38,3,0,3,0,16.5
0.9,6,7,9,1,5.5
0.9,6,7,11,1,12.0
0.9,6,7,10,1,8.0
0.9,6,7,12,1,8.0
0.9,6,7,0,1,16.0
3.3,8,7,11,1,19.0
3.3,8,7,0,1,25.0
3.3,8,7,1,1,36.0
0.43,9,4,5,0,7.0
0.43,9,4,2,0,11.0
2.8,2,11,1,1,29.0
2.8,2,11,0,1,22.0
2.8,2,11,11,1,16.5
2.51,9,1,3,0,22.5
2.51,9,1,4,0,30.0
3.22,7,8,9,1,9.0
3.22,7,8,10,1,15.0
2.86,11,8,1,1,30.5
2.86,11,8,0,1,21.5
2.05,10,8,4,0,27.5
2.05,10,8,5,0,9.0
2.17,9,7,9,1,8.5
2.17,9,7,10,1,9.0
2.84,11,3,3,0,22.5
2.84,11,3,4,0,32.5
1.76,6,10,6,0,13.5
1.76,6,10,5,0,9.0
1.76,6,10,3,0,19.5
1.76,6,10,2,0,16.5
1.76,6,10,4,0,30.0
1.41,10,6,1,1,26.5
1.41,10,6,0,1,18.5
1.41,10,6,10,1,11.5
5.25,2,4,2,0,26.0
5.25,2,4,7,0,5.0
5.25,2,4,3,0,34.0
5.25,2,4,5,0,13.5
5.25,2,4,4,0,42.5
5.25,2,4,6,0,22.5
1.51,0,2,11,1,18.5
3.04,11,2,11,1,18.0
3.04,11,2,10,1,8.0
3.04,11,2,9,1,8.0
3.04,11,2,0,1,21.5
3.04,11,2,12,1,8.0
1.39,3,0,2,0,13.5
1.39,3,0,6,0,13.5
1.39,3,0,4,0,26.0
1.39,3,0,5,0,7.0
1.23,6,11,0,1,18.5
1.23,6,11,12,1,9.5
1.23,6,11,11,1,14.0
1.23,6,11,1,1,26.5
0.39,9,4,0,1,15.5
0.39,9,4,12,1,7.0
0.39,9,4,11,1,9.5
3.26,11,3,0,1,26.0
3.26,11,3,10,1,10.5
1.96,7,6,2,0,16.5
1.96,7,6,3,0,19.5
1.96,7,6,4,0,30.0
1.96,7,6,6,0,13.5
2.29,9,1,6,0,16.5
3.19,2,7,5,0,10.5
3.19,2,7,4,0,32.5
3.19,2,7,2,0,19.5
3.19,2,7,3,0,22.5
3.19,2,7,6,0,16.5
1.94,10,8,9,1,9.5
0.99,4,5,0,1,15.5
0.99,4,5,11,1,14.0
0.99,4,5,1,1,27.0
0.99,4,5,9,1,9.0
2.66,10,3,11,1,15.0
2.66,10,3,12,1,9.0
2.66,10,3,9,1,9.0
2.66,10,3,10,1,9.0
2.4,1,3,5,0,10.5
2.97,6,0,5,0,10.5
2.31,3,1,2,0,22.5
2.31,3,1,4,0,38.5
2.31,3,1,6,0,16.5
2.31,3,1,7,0,7.0
2.31,3,1,3,0,27.5
2.35,1,8,5,0,9.0
2.35,1,8,2,0,16.5
2.35,1,8,4,0,30.0
2.35,1,8,6,0,13.5
2.35,1,8,3,0,22.5
1.53,2,0,2,0,16.5
1.53,2,0,7,0,7.0
1.53,2,0,6,0,13.5
1.53,2,0,3,0,22.5
1.53,2,0,4,0,32.5
1.53,2,0,5,0,10.5
2.15,11,9,5,0,13.5
2.15,11,9,7,0,9.0
2.15,11,9,2,0,22.5
2.15,11,9,4,0,45.5
0.68,11,5,9,1,6.5
1.97,10,8,4,0,27.5
1.97,10,8,3,0,22.5
1.34,3,0,0,1,14.5
1.34,3,0,10,1,8.0
1.34,3,0,1,1,26.0
1.34,3,0,12,1,8.0
1.34,3,0,9,1,8.0
1.34,3,0,11,1,13.0
0.91,4,5,6,0,9.0
0.91,4,5,2,0,11.0
0.91,4,5,5,0,7.0
2.62,2,10,10,1,9.0
2.62,2,10,0,1,20.5
2.62,2,10,12,1,9.0
2.62,2,10,11,1,15.0
2.62,2,10,1,1,27.5
3.01,2,7,0,1,27.0
1.65,11,9,2,0,13.5
1.65,11,9,6,0,13.5
1.65,11,9,3,0,19.5
1.65,11,9,4,0,26.0
1.65,11,9,7,0,2.5
1.84,1,6,7,0,7.0
1.84,1,6,4,0,30.0
4.69,4,2,3,0,32.5
4.69,4,2,5,0,13.5
2.79,1,2,10,1,9.5
2.79,1,2,1,1,29.5
2.79,1,2,11,1,16.0
2.79,1,2,12,1,9.5
4.57,4,8,1,1,38.5
1.38,9,0,2,0,13.5
1.38,9,0,6,0,13.5
1.38,9,0,5,0,7.0
1.38,9,0,7,0,5.0
1.08,7,6,5,0,7.0
1.01,6,7,2,0,13.5
1.01,6,7,7,0,3.5
1.01,6,7,6,0,11.0
1.01,6,7,4,0,26.0
1.01,6,7,3,0,16.5
1.06,6,11,7,0,3.0
1.06,6,11,6,0,10.5
1.06,6,11,4,0,27.5
3.01,2,7,12,1,9.5
3.01,2,7,11,1,17.0
3.01,2,7,0,1,22.5
3.01,2,7,9,1,10.0
3.01,2,7,10,1,9.5
3.01,2,7,1,1,29.5
1.26,10,5,6,0,13.5
1.26,10,5,2,0,13.5
2.27,2,1,0,1,19.0
2.27,2,1,10,1,10.5
3.3,8,7,11,1,19.5
3.3,8,7,0,1,26.0
3.3,8,7,9,1,10.0
3.3,8,7,1,1,36.5
3.3,8,7,10,1,9.5
3.3,8,7,12,1,9.5
1.21,6,4,10,1,7.0
1.71,11,9,10,1,8.0
1.71,11,9,9,1,6.0
1.71,11,9,12,1,8.0
3.17,3,10,3,0,30.0
3.17,3,10,2,0,22.5
3.17,3,10,6,0,19.5
3.17,3,10,4,0,38.0
3.17,3,10,5,0,11.0
2.64,9,0,4,0,32.5
1.5,0,3,10,1,8.5
1.5,0,3,9,1,8.5
1.5,0,3,1,1,27.5
1.5,0,3,12,1,8.5
1.5,0,3,11,1,15.0
1.58,7,9,12,1,10.5
1.58,7,9,10,1,10.5
1.34,3,0,11,1,12.0
1.34,3,0,12,1,8.5
1.34,3,0,1,1,23.0
1.34,3,0,10,1,8.5
1.34,3,0,9,1,7.0
2.81,11,8,5,0,11.0
2.81,11,8,2,0,19.5
2.81,11,8,4,0,34.0
2.81,11,8,7,0,7.0
2.81,11,8,6,0,16.5
2.81,11,8,3,0,26.0
2.62,2,10,0,1,21.5
2.62,2,10,1,1,28.5
2.62,2,10,9,1,7.5
2.62,2,10,12,1,10.5
1.7,11,9,11,1,12.5
1.7,11,9,0,1,16.5
3.21,7,8,3,0,27.5
3.21,7,8,4,0,38.5
3.21,7,8,2,0,22.5
3.21,7,8,5,0,10.5
3.21,7,8,7,0,7.0
3.21,7,8,6,0,16.5
2.58,1,9,11,1,14.0
0.73,5,11,10,1,7.0
0.46,9,4,7,0,5.0
0.46,9,4,2,0,11.0
0.46,9,4,6,0,9.0
2.94,3,11,4,0,45.5
2.94,3,11,7,0,9.0
2.94,3,11,3,0,32.5
2.24,5,0,4,0,34.0
2.24,5,0,5,0,9.0
2.24,5,0,6,0,16.5
2.24,5,0,3,0,22.5
2.24,5,0,2,0,19.5
2.24,5,0,7,0,7.0
3.61,0,6,11,1,20.5
1.56,0,2,9,1,6.5
3.15,2,7,2,0,22.5
3.15,2,7,6,0,19.5
3.15,2,7,7,0,10.5
1.08,6,7,0,1,15.0
1.08,6,7,12,1,7.5
1.08,6,7,1,1,27.5
1.08,6,7,10,1,7.5
1.08,6,7,11,1,11.5
2.84,3,11,11,1,16.0
0.56,5,7,9,1,5.5
0.56,5,7,11,1,9.5
0.56,5,7,12,1,7.0
0.56,5,7,0,1,15.0
0.56,5,7,10,1,7.0
1.16,10,5,0,1,16.0
2.34,0,6,10,1,9.5
2.34,0,6,0,1,21.0
2.34,0,6,11,1,15.0
2.34,0,6,12,1,9.5
2.34,0,6,1,1,32.0
2.34,0,6,9,1,10.0
1.21,6,4,0,1,15.0
1.21,6,4,10,1,7.5
1.21,6,4,9,1,5.5
1.21,6,4,1,1,27.5
1.61,9,7,10,1,9.5
4.48,3,4,0,1,33.0
4.48,3,4,10,1,13.5
4.48,3,4,11,1,21.5
4.48,3,4,12,1,13.5
2.96,10,2,7,0,3.5
2.96,10,2,3,0,26.0
2.96,10,2,5,0,11.0
2.96,10,2,2,0,19.5
1.08,6,7,1,1,26.0
1.08,6,7,10,1,7.0
2.81,11,8,6,0,22.5
2.81,11,8,5,0,13.5
2.81,11,8,2,0,27.5
2.81,11,8,3,0,32.5
2.81,11,8,4,0,45.5
4.44,2,4,1,1,39.5
4.44,2,4,12,1,12.5
4.44,2,4,11,1,20.5
4.44,2,4,9,1,12.5
4.44,2,4,0,1,28.5
1.89,0,9,11,1,15.0
1.89,0,9,1,1,27.0
4.37,4,2,4,0,45.5
4.37,4,2,2,0,27.5
0.62,5,7,4,0,27.5
3.07,7,3,10,1,11.5
3.07,7,3,1,1,36.5
3.07,7,3,12,1,11.5
3.04,11,2,1,1,32.5
3.04,11,2,12,1,9.5
3.04,11,2,0,1,24.0
2.52,8,1,5,0,9.0
2.52,8,1,2,0,16.5
0.67,5,7,9,1,5.5
0.67,5,7,10,1,7.0
0.67,5,7,1,1,26.0
2.66,3,10,9,1,10.0
2.66,3,10,1,1,28.5
2.66,3,10,12,1,10.5
2.66,3,10,0,1,21.5
1.13,7,6,2,0,10.5
1.13,7,6,3,0,16.5
1.97,8,1,10,1,8.5
1.97,8,1,11,1,14.0
1.97,8,1,12,1,8.5
1.97,8,1,0,1,17.5
1.37,5,1,6,0,11.0
1.37,5,1,7,0,3.5
1.5,0,3,9,1,7.5
1.37,5,1,2,0,13.5
1.04,4,6,10,1,9.5
1.04,4,6,12,1,9.5
1.49,2,0,5,0,9.0
1.49,2,0,2,0,13.5
1.49,2,0,6,0,13.5
1.49,2,0,3,0,19.5
1.49,2,0,4,0,27.5
1.49,2,0,7,0,3.0
1.83,11,9,4,0,30.0
4.74,4,2,9,1,8.5
4.74,4,2,10,1,14.0
1.04,6,4,11,1,11.5
1.04,6,4,10,1,7.5
1.04,6,4,1,1,26.0
0.66,11,5,3,0,16.5
0.66,11,5,2,0,10.5
0.66,11,5,4,0,27.5
0.66,11,5,5,0,7.0
2.17,8,10,3,0,22.5
2.17,8,10,6,0,13.5
2.17,8,10,5,0,9.0
2.34,0,5,7,0,7.0
2.34,0,5,4,0,32.5
2.34,0,5,6,0,16.5
2.34,0,5,2,0,19.5
2.34,0,5,3,0,22.5
1.04,4,6,12,1,8.0
1.04,4,6,10,1,8.0
1.04,4,6,1,1,26.0
1.04,4,6,0,1,16.0
1.04,4,6,9,1,7.5
2.34,0,6,11,1,16.0
2.34,0,6,12,1,9.5
2.34,0,6,9,1,10.0
1.71,9,11,7,0,7.0
2.41,2,1,3,0,22.5
2.41,2,1,7,0,7.0
2.41,2,1,2,0,16.5
2.41,2,1,4,0,30.0
2.41,2,1,5,0,9.0
3.45,8,4,5,0,10.5
3.45,8,4,3,0,27.5
0.98,6,11,1,1,26.0
0.98,6,11,9,1,7.5
0.98,6,11,12,1,7.0
1.35,11,6,12,1,8.5
1.35,11,6,1,1,27.0
1.35,11,6,9,1,7.0
1.35,11,6,10,1,8.5
2.8,2,11,0,1,22.0
2.12,6,7,11,1,15.0
2.65,6,0,7,0,7.0
2.65,6,0,5,0,10.5
2.65,6,0,2,0,19.5
2.65,6,0,4,0,32.5
2.39,10,3,9,1,12.0
1.38,3,0,4,0,26.0
1.38,3,0,3,0,16.5
1.38,3,0,2,0,13.5
1.38,3,0,6,0,13.5
2.44,1,3,5,0,10.5
2.44,1,3,6,0,16.5
3.05,11,3,7,0,7.0
3.05,11,3,6,0,16.5
3.05,11,3,3,0,22.5
1.79,0,5,11,1,15.0
1.79,0,5,12,1,9.5
1.11,11,6,9,1,6.5
1.11,11,6,1,1,26.5
1.11,11,6,11,1,13.5
1.11,11,6,12,1,9.0
2.52,8,1,2,0,19.5
1.37,5,1,3,0,19.5
2.52,8,1,7,0,7.0
2.52,8,1,3,0,22.5
1.37,5,1,7,0,3.5
2.52,8,1,4,0,32.5
2.8,2,11,12,1,10.5
2.8,2,11,11,1,17.0
2.8,2,11,9,1,11.0
2.8,2,11,10,1,10.5
2.8,2,11,1,1,34.0
3.53,11,2,9,1,10.0
3.53,11,2,12,1,10.5
0.65,11,5,4,0,26.0
0.65,11,5,6,0,9.0
1.42,0,3,7,0,5.0
1.42,0,3,3,0,19.5
2.8,2,11,0,1,22.5
2.8,2,11,12,1,9.5
2.8,2,11,9,1,9.0
2.8,2,11,11,1,17.0
3.05,3,7,1,1,38.5
3.05,3,7,11,1,27.5
3.05,3,7,12,1,16.0
3.05,3,7,9,1,11.5
2.1,8,10,3,0,22.5
1.56,0,2,11,1,15.0
1.56,0,2,12,1,8.5
1.56,0,2,0,1,15.0
1.56,0,2,1,1,27.5
1.56,0,2,10,1,8.5
1.18,10,5,12,1,8.0
1.18,10,5,1,1,26.0
2.27,5,0,2,0,19.5
2.27,5,0,3,0,26.0
2.27,5,0,4,0,34.0
2.27,5,0,5,0,11.0
1.11,5,4,7,0,3.5
1.11,5,4,3,0,16.5
1.7,5,10,2,0,27.5
1.7,5,10,4,0,55.0
1.7,5,10,7,0,10.5
1.7,5,10,6,0,22.5
1.7,5,10,5,0,13.5
1.7,5,10,3,0,38.5
1.39,6,1,9,1,8.0
1.39,6,1,12,1,7.5
2.44,8,1,4,0,30.0
1.63,4,6,10,1,10.5
1.63,4,6,11,1,14.0
1.63,4,6,0,1,18.0
1.63,4,6,9,1,10.0
2.38,10,3,0,1,24.0
2.38,10,3,12,1,11.5
3.15,3,10,2,0,19.5
3.15,3,10,7,0,7.0
3.15,3,10,3,0,26.0
3.15,3,10,6,0,16.5
3.15,3,10,5,0,11.0
3.15,3,10,4,0,34.0
0.49,7,5,9,1,7.5
0.49,7,5,1,1,27.5
1.57,6,10,9,1,7.5
1.57,6,10,10,1,7.5
